College Bob IV Treble Place Minor|-34-14-12-16-3456-56,12
St Albans Treble Place Minor|-34-14-12-16-3456-56,16
Romsey Treble Place Minor|-34-14-12-16.34.1256.34.56,12
Reynards Treble Place Minor|-34-14-12-16.34.1256.34.56,16
Luton Treble Place Minor|-34-14-12-36-1256-56,12
Austin Treble Place Minor|-34-14-12-36-1456-56,14
Tiny Pants Treble Place Minor|-34-14-12-36-1456-56,16
Wallace Treble Place Minor|-34-14-12-36-3456-56,12
Castle of Mey Treble Place Minor|-34-14-12-36.12.3456.12.56,12
Collins Treble Place Minor|-34-14-56-1236-1256-56,12
Apollo Treble Place Minor|-34-14-56-1236-3456-56,12
Annapurna II Treble Place Minor|-34-14-56-16-1236-56,16
Armstrong Treble Place Minor|-34-14-56-36-1256-56,12
Redding Treble Place Minor|-34-14-56-36-3456-56,12
Asteroid Treble Place Minor|-34-14-56-36.12.3456.12.56,12
DJPJ Treble Place Minor|-34-1456-12-1236-1256-56,12
Pixie Treble Place Minor|-34-1456-12-1236-1456-56,12
Poolio Treble Place Minor|-34-1456-12-1236-3456-56,12
Kim Treble Place Minor|-34-1456-12-16-1236-56,16
Bowmore Treble Place Minor|-34-1456-12-16-1256-56,12
Banff Treble Place Minor|-34-1456-12-16-1456-56,12
Braeval Treble Place Minor|-34-1456-12-16-3456-56,12
RTF Treble Place Minor|-34-1456-12-36-1256-56,12
Gruzzles Treble Place Minor|-34-1456-12-36-1456-56,14
Reef Treble Place Minor|-34-1456-12-36-3456-56,12
Isle of Stroma Treble Place Minor|-34-1456-12-36.12.3456.12.56,12
Church Lawford Treble Place Minor|-34-1456-56-1236-1256-56,12
Wolford Treble Place Minor|-34-1456-56-1236-3456-56,12
Warlergh Nankervis Treble Place Minor|-34-1456-56-16-1236-56,16
Welford Treble Place Minor|-34-1456-56-16-1256-56,16
Shilton Treble Place Minor|-34-1456-56-36-1256-56,12
Whichford Treble Place Minor|-34-1456-56-36-3456-56,12
Crowhurst Treble Place Minor|-34-1456-56-36.12.3456.12.56,12
Catania Treble Place Minor|-34-16-12-1236-1236-56,12
BTE Treble Place Minor|-34-16-12-1236-1456-56,12
Neath Treble Place Minor|-34-16-12-1236-1456-56,16
Duke of Norfolk Treble Place Minor|-34-16-12-16-1256-56,12
Sandal Treble Place Minor|-34-16-12-16-1256-56,16
College Exercise Treble Place Minor|-34-16-12-16-3456-56,12
London Scholars' Pleasure Treble Place Minor|-34-16-12-16-3456-56,16
23 Treble Place Minor|-34-16-12-16.34.1256.34.56,12
Albany Road Treble Place Minor|-34-16-12-16.34.1256.34.56,16
Steventon Treble Place Minor|-34-16-12-36-1236-56,12
Mercaston Treble Place Minor|-34-16-12-36-1456-56,12
Boat Race Treble Place Minor|-34-16-12-36-1456-56,16
Linby Treble Place Minor|-34-16-56-1236-1256-56,12
Brinsley Treble Place Minor|-34-16-56-1236-3456-56,12
Selworthy Treble Place Minor|-34-16-56-16-3456-56,12
Kalamazoo Treble Place Minor|-34-16-56-16-3456-56,16
St Thomas of Canterbury Treble Place Minor|-34-16-56-16.34.1256.34.56,12
Nuptse Treble Place Minor|-34-16-56-16.34.1256.34.56,16
Newstead Treble Place Minor|-34-16-56-36-1256-56,12
Blidworth Treble Place Minor|-34-16-56-36-3456-56,12
Pentland Firth Treble Place Minor|-34-16-56-36.12.3456.12.56,12
Hanter-cans Bledhen Treble Place Minor|-36-14-12-1236-1236-56,12
Centenary Treble Place Minor|-36-14-12-1236-1236-56,16
Pattiswick Treble Place Minor|-36-14-12-1236-1256-56,12
Santa Treble Place Minor|-36-14-12-1236-1456-56,16
Wink Treble Place Minor|-36-14-12-1236-3456-56,12
Yellowbelly Treble Place Minor|-36-14-12-16-1236-56,12
Aberfeldy Treble Place Minor|-36-14-12-16-1256-56,16
Aberlour Treble Place Minor|-36-14-12-16-1456-56,12
Abhainn Dearg Treble Place Minor|-36-14-12-16-3456-56,16
Napton on the Hill Treble Place Minor|-36-14-12-16.12.1456.34.56,12
North Waltham Treble Place Minor|-36-14-12-36-1236-56,12
Ashe Treble Place Minor|-36-14-12-36-1236-56,16
Beighton Treble Place Minor|-36-14-12-36-1256-56,12
Cambridge Treble Place Minor|-36-14-12-36-1456-56,12
Ebor Treble Place Minor|-36-14-12-36-1456-56,14
Primrose Treble Place Minor|-36-14-12-36-1456-56,16
Twywell Treble Place Minor|-36-14-12-36-1456.1234.56,12
Cherry Hinton Treble Place Minor|-36-14-12-36-3456-56,12
Kanahooka Treble Place Minor|-36-14-12-36.12.3456.12.56,12
Maxey Treble Place Minor|-36-14-12-36.12.3456.14.56,12
Arthingworth Treble Place Minor|-36-14-12-36.14.1256.34.56,12
Stoulton Treble Place Minor|-36-14-12-36.14.3456.12.56,12
Focus Treble Place Minor|-36-14-56-1236-1236-56,12
Jeremy Treble Place Minor|-36-14-56-1236-1236-56,16
Wrenburys' Golden Years Treble Place Minor|-36-14-56-36-1456-56,12
Audley End Treble Place Minor|-36-14.12-12.1236-1456-56,12
Littlebury Treble Place Minor|-36-14.12-12.1236-1456-56,14
Illston-on-the-Hill Treble Place Minor|-36-14.12-12.16-1256-56,12
Noseley Treble Place Minor|-36-14.12-12.16-1256-56,16
Cockrell Treble Place Minor|-36-14.12-12.16-1256.1234.56,12
Cosgrove Treble Place Minor|-36-14.12-12.16-3456-56,12
Furtho Treble Place Minor|-36-14.12-12.16-3456-56,16
Smartie Treble Place Minor|-36-1456-12-1236-1256-56,14
Paula Treble Place Minor|-36-1456-12-1236-1456-56,12
Tre Cime Di Lavaredo Treble Place Minor|-36-1456-12-1236-1456-56,16
Natalie Treble Place Minor|-36-1456-12-1236-3456-56,14
Ailsa Bay Treble Place Minor|-36-1456-12-16-1256-56,12
Allt a Bhainne Treble Place Minor|-36-1456-12-16-1456-56,14
Ardbeg Treble Place Minor|-36-1456-12-16-3456-56,12
Mork Treble Place Minor|-36-1456-12-36-1256-56,14
Mindy Treble Place Minor|-36-1456-12-36-1456-56,12
Nigel Treble Place Minor|-36-1456-12-36-3456-56,14
High Halden Treble Place Minor|-36-1456-56-1236-1456-56,12
Triffid Treble Place Minor|-36-1456-56-1236-1456-56,16
Tressa Mylvledhen Treble Place Minor|-36-1456-56-16-1256-56,12
Beer Treble Place Minor|-36-1456-56-16-1256.1234.56,12
Nessa Mylvledhen Treble Place Minor|-36-1456-56-16-3456-56,12
Mylvledhen Noweth Treble Place Minor|-36-1456-56-16.34.1256.34.56,12
Stisted Treble Place Minor|-36-16-12-1236-1256-56,12
Danbury Treble Place Minor|-36-16-12-1236-1256-56,16
Pebmarsh Treble Place Minor|-36-16-12-1236-3456-56,12
Hatherop Treble Place Minor|-36-16-12-1236-3456-56,16
British Scholars Pleasure Treble Place Minor|-36-16-12-16-1456-56,12
Woodcock's Victory Treble Place Minor|-36-16-12-16-1456-56,16
Wilmslow Treble Place Minor|-36-16-12-36-1256-56,12
Balmoral Treble Place Minor|-36-16-12-36-1256-56,16
Woodnesborough Treble Place Minor|-36-16-12-36-3456-56,12
Fotheringay Treble Place Minor|-36-16-12-36-3456-56,16
Barton Stacey Treble Place Minor|-36-16-12-36.12.3456.12.56,12
Tiddles the Cat Treble Place Minor|-36-16-12-36.12.3456.12.56,16
Princess Anne Treble Place Minor|-36-16-56-36-1456-56,12
Malaya Treble Place Minor|-36-16-56-36-1456-56,16
Xanadu Treble Place Minor|-36.3456.16-56-16.14.1256.34.56,12
Preston Treble Place Minor|-36.3456.16-56-16.14.3456.34.56,12
East Haddon Treble Place Minor|-36.3456.16-56-36.12.3456.12.56,12
Lhotse Treble Place Minor|-56-14-12-1236-1236-56,16
Matt Jack Treble Place Minor|-56-14-12-1236-1256-56,12
NFFC Treble Place Minor|-56-14-12-1236-1456-56,12
Shergar Treble Place Minor|-56-14-12-1236-3456-56,12
Kangchenjunga Treble Place Minor|-56-14-12-36-1236-56,16
Collingham Treble Place Minor|-56-14-12-36-1256-56,12
Dixie Treble Place Minor|-56-14-12-36-1456-56,14
Honey Treble Place Minor|-56-14-12-36-3456-56,12
Dhaulagiri Treble Place Minor|-56-14-56-1236-1236-56,16
Warspite Treble Place Minor|-56-14-56-16-1456-56,12
Cinquecento Treble Place Minor|-56-14-56-16-1456-56,16
Quinton Treble Place Minor|-56-14-56-16.14.3456.12.56,12
Yardley Hastings Treble Place Minor|-56-14-56-16.14.3456.34.56,12
Makalu Treble Place Minor|-56-14-56-36-1236-56,16
College Bob III Treble Place Minor|-56-14-56-36-1256-56,12
Torworth Treble Place Minor|-56-14-56-36-1256-56,16
Studley Treble Place Minor|-56-14-56-36-3456-56,12
Cossall Treble Place Minor|-56-14-56-36-3456-56,16
Duck End Treble Place Minor|-56-14-56-36.34.1456.14.56,12
Elton Treble Place Minor|-56-14.56-12.36-1256-56,16
60th Birthday Treble Place Minor|-56-1456-12-1236-1236-56,16
Kilvington Treble Place Minor|-56-1456-12-1236-1256-56,12
Nanu Treble Place Minor|-56-1456-12-1236-1456-56,12
Moey Treble Place Minor|-56-1456-12-1236-3456-56,12
Brixworth Treble Place Minor|-56-1456-12-1236.34.1456.14.56,12
Ben Nevis Treble Place Minor|-56-1456-12-16-1256-56,12
Ben Wyvis Treble Place Minor|-56-1456-12-16-1456-56,12
BenRiach Treble Place Minor|-56-1456-12-16-3456-56,12
Claremont Treble Place Minor|-56-1456-12-16.12.3456.12.56,12
Brampton Ash Treble Place Minor|-56-1456-12-16.14.1256.34.56,12
Ecton Treble Place Minor|-56-1456-12-16.14.3456.12.56,12
Greens Norton Treble Place Minor|-56-1456-12-16.14.3456.34.56,12
Old Nick Treble Place Minor|-56-1456-12-36-1236-56,16
Selston Treble Place Minor|-56-1456-12-36-1256-56,12
Cottam Treble Place Minor|-56-1456-12-36-1256-56,16
Pepsi Treble Place Minor|-56-1456-12-36-1456-56,14
Tyson Treble Place Minor|-56-1456-12-36-3456-56,12
Warlergh Melyndruckya Treble Place Minor|-56-1456-56-16-1236-56,16
Gasherbrum III Treble Place Minor|-56-1456-56-36-1236-56,16
Keyworth Treble Place Minor|-56-1456-56-36-1256-56,12
Plumtree Treble Place Minor|-56-1456-56-36-3456-56,12
Dee Treble Place Minor|-56-1456-56-36.12.3456.12.56,12
Cho Oyu Treble Place Minor|-56-16-12-1236-1236-56,12
Shishapangma Treble Place Minor|-56-16-12-1236-1236-56,16
Glen Albyn Treble Place Minor|-56-16-12-1236-1256-56,16
Dailuaine Treble Place Minor|-56-16-12-1236-1456-56,12
Glen Elgin Treble Place Minor|-56-16-12-1236-3456-56,16
Dallas Dhu Treble Place Minor|-56-16-12-16-1256-56,12
Dalmore Treble Place Minor|-56-16-12-16-1456-56,16
Dalwhinnie Treble Place Minor|-56-16-12-16-3456-56,12
Stockwith Treble Place Minor|-56-16-12-36-1256-56,16
Dufftown Treble Place Minor|-56-16-12-36-1456-56,12
Edradour Treble Place Minor|-56-16-12-36-3456-56,16
Matterhorn Treble Place Minor|-56-16-56-36-1236-56,16
Warmfield Treble Place Minor|-56-16-56-36-1256-56,12
Glen Flagler Treble Place Minor|34-34.16-12-1236-1256-56,16
Old Fettercairn Treble Place Minor|34-34.16-12-1236-1456-56,12
Glen Garioch Treble Place Minor|34-34.16-12-1236-3456-56,16
Wootton St Lawrence Treble Place Minor|34-34.16-12-16-1236-56,12
Hilsea Treble Place Minor|34-34.16-12-16-1236-56,16
Benrinnes Treble Place Minor|34-34.16-12-16-1256-56,12
Benromach Treble Place Minor|34-34.16-12-16-1456-56,16
Meynell Langley Treble Place Minor|34-34.16-12-16-3456-56,12
Boston Treble Place Minor|34-34.16-12-36-1256-56,16
Barham Treble Place Minor|34-34.16-12-36-1456-56,12
Oswald Treble Place Minor|34-34.16-12-36-1456-56,16
Daftmill Treble Place Minor|34-34.16-12-36-3456-56,16
Chastleton Treble Place Minor|34-34.16-12-36.12.3456.12.56,16
Harpole Treble Place Minor|34-34.16-56-1236-1256-56,12
Kelmarsh Treble Place Minor|34-34.16-56-1236-3456-56,12
Shelford Treble Place Minor|34-34.16-56-1236-3456-56,16
Jubilee Treble Place Minor|34-34.16-56-16.14.3456.12.56,12
Valetto Treble Place Minor|34-34.16-56-36-1256-56,12
Bole Treble Place Minor|34-34.16-56-36-1256-56,16
Weekley Treble Place Minor|34-34.16-56-36-3456-56,12
Boughton Treble Place Minor|34-34.16-56-36-3456-56,16
Leicester City Treble Place Minor|34-34.16-56-36.12.3456.12.56,12
Kessingland Treble Place Minor|34-34.16-56-36.12.3456.34.56,12
Yonkers Treble Place Minor|34-36.14-12-1236-1236-56,12
Quadragesima Treble Place Minor|34-36.14-12-1236-1236-56,16
Pebbles Treble Place Minor|34-36.14-12-1236-1256-56,12
Basil Treble Place Minor|34-36.14-12-1236-1456-56,14
Tilly Treble Place Minor|34-36.14-12-1236-3456-56,12
Ardmore Treble Place Minor|34-36.14-12-16-1256-56,14
Isle of Arran Treble Place Minor|34-36.14-12-16-1456-56,12
Auchentoshan Treble Place Minor|34-36.14-12-16-3456-56,14
Willesborough Treble Place Minor|34-36.14-12-36-1236-56,12
Conningbrook Treble Place Minor|34-36.14-12-36-1236-56,16
Pride of High Halden Treble Place Minor|34-36.14-12-36-1256-56,12
Carlisle Treble Place Minor|34-36.14-12-36-1456-56,12
Bella Treble Place Minor|34-36.14-12-36-3456-56,12
Adam and Kirrily Treble Place Minor|34-36.14-12-36.12.3456.12.56,12
Uranus Treble Place Minor|34-36.14-56-36-1236-56,12
Neptune Treble Place Minor|34-36.14-56-36-1236-56,16
Zelah Treble Place Minor|34-36.16-12-16.14.3456.12.56,12
Eadburgebyrig Treble Place Minor|34-56.14-12-1236-1256-56,12
Poppy Treble Place Minor|34-56.14-12-1236-1456-56,12
William Dawson Treble Place Minor|34-56.14-12-16-1236-56,16
Brora Treble Place Minor|34-56.14-12-16-1256-56,12
Auchroisk Treble Place Minor|34-56.14-12-16-1456-56,12
Bruichladdich Treble Place Minor|34-56.14-12-16-3456-56,12
Aultmore Treble Place Minor|34-56.14-12-36-1456-56,14
Joachim Treble Place Minor|34-56.14-56-36-1456-56,12
Gretta Treble Place Minor|34-56.14-56-36-1456-56,16
Foxton Treble Place Minor|34-56.1456-12-1236.14.3456.12.56,12
Tollesbury Treble Place Minor|36-34.16-12-1236-1256-56,12
Bunnahabhain Treble Place Minor|36-34.16-12-1236-1456-56,16
Caol Ila Treble Place Minor|36-34.16-12-1236-3456-56,12
Deane Treble Place Minor|36-34.16-12-16-1236-56,12
Caperdonich Treble Place Minor|36-34.16-12-16-1256-56,16
Cardhu Treble Place Minor|36-34.16-12-16-1456-56,12
Clynelish Treble Place Minor|36-34.16-12-16-3456-56,16
Coleburn Treble Place Minor|36-34.16-12-36-1256-56,12
Convalmore Treble Place Minor|36-34.16-12-36-1456-56,12
Cragganmore Treble Place Minor|36-34.16-12-36-3456-56,12
Bransbury Treble Place Minor|36-34.16-12-36.12.3456.12.56,12
ULM Treble Place Minor|36-34.16-56-1236-1456-56,12
Brill Treble Place Minor|36-34.16-56-16.34.1256.34.56,12
Offley Treble Place Minor|36-36.14-12-1236-1456-56,12
Bladnoch Treble Place Minor|36-36.14-12-16-1256-56,12
Blair Athol Treble Place Minor|36-36.14-12-16-3456-56,12
Merry Paws Treble Place Minor|36-36.14-12-16.34.1256.34.56,12
Benwell Treble Place Minor|36-36.14-12-36-1256-56,12
Highbury Treble Place Minor|36-36.14-56-1236-3456-56,12
Xiuhtecutli Treble Place Minor|36-56.14-12-1236-1236-56,12
Zanzibar Treble Place Minor|56-34.16-12-16-1256-56,12
St Benet's Treble Place Minor|56-36.14-12-36-1456-56,12
Pangbourne Treble Place Minor|56-56.14-12-1236-1256-56,12
Hobson Treble Place Minor|56-56.14-12-1236-1256-56,16
Mustard Treble Place Minor|56-56.14-12-1236-3456-56,12
Balblair Treble Place Minor|56-56.14-12-16-1256-56,12
Ballechin Treble Place Minor|56-56.14-12-16-1456-56,12
Balmenach Treble Place Minor|56-56.14-12-16-3456-56,12
Toffee Treble Place Minor|56-56.14-12-36-1256-56,12
Ebchester Treble Place Minor|56-56.14-12-36-1256-56,16
The Balvenie Treble Place Minor|56-56.14-12-36-1456-56,14
Craigellachie Treble Place Minor|56-56.14-12-36-3456-56,12
Ripon Treble Place Minor|-34-14-12-16-36-56,16
Hobart Treble Place Minor|-34-14-12-16-36.12.56,16
Branston Treble Place Minor|-34-14-12-36-16-56,12
Blankney Treble Place Minor|-34-14-12-36-16-56,16
Magna Carta Treble Place Minor|-34-14-12-36.14.56.14.56,12
Wendolene Ramsbottom Treble Place Minor|-34-14-1256-1236-3456-56,12
Piella Bakewell Treble Place Minor|-34-14-1256-36-3456-56,12
Coronado Treble Place Minor|-36-14-12-16-16-56,12
Nicholas Laurence Treble Place Minor|-36-1456-56-36.12.56.14.56,12
Little Chart Treble Place Minor|34-36.14-12-36-36-56,12
James Treble Place Minor|-34-14-1236-1236-1236-34,12
Valiant Treble Place Minor|-34-14-1236-1236-1236-36,12
Arreton Treble Place Minor|-34-14-1236-1256-1236-34,12
St Matthew in the City Treble Place Minor|-34-14-1236-1456-1236-34,12
Auckland Treble Place Minor|-34-14-1236-1456-1236-34,16
North Island Treble Place Minor|-34-14-1236-1456-1236-36,12
Zzz Treble Place Minor|-34-14-1236-3456-1236-36,12
Lockerley Treble Place Minor|-34-14-16-1236-16-34,12
Aurigny Treble Place Minor|-34-14-16-1236-16-34,16
Woodfine Treble Place Minor|-34-14-16-1236-16-36,12
Brighstone Treble Place Minor|-34-14-16-1256-36-36,16
Buriton Treble Place Minor|-34-14-16-1456-16-34,12
Bramshott Treble Place Minor|-34-14-16-1456-16-34,16
Alderney Treble Place Minor|-34-14-16-1456-36-36,12
Newton Stacey Treble Place Minor|-34-14-16-1456-36-36,16
Patersons Farewell Treble Place Minor|-34-14-16-3456-36-34,16
Jersey Treble Place Minor|-34-14-36-1236-16-34,12
St Anne Treble Place Minor|-34-14-36-1236-16-34,16
Queen's Birthday Treble Place Minor|-34-14-36-1236-36-34,12
Swanmore Treble Place Minor|-34-14-36-1236-36-36,12
Vale Treble Place Minor|-34-14-36-1256-16-36,12
Forest Treble Place Minor|-34-14-36-1256-16-36,16
Jane and Pauls Wedding Day Treble Place Minor|-34-14-36-1256-36-34,12
Eversley Treble Place Minor|-34-14-36-1456-16-34,12
Kingsley Treble Place Minor|-34-14-36-1456-16-34,16
Niton Treble Place Minor|-34-14-36-3456-16-34,16
Shorwell Treble Place Minor|-34-14-36-3456-36-36,12
Hampshire Treble Place Minor|-34-14-36.12.3456.12.36-36,12
Rosa Treble Place Minor|-34-1456-1236-1236-1236-34,12
Lexington Treble Place Minor|-34-1456-1236-1236-1236-36,12
Manaslu Treble Place Minor|-34-1456-1236-1256-1236-34,12
Yorktown Treble Place Minor|-34-1456-1236-3456-1236-36,12
Chogolisa Treble Place Minor|-34-1456-16-1236-16-34,16
Mother Teresa Treble Place Minor|-34-1456-16-1256-16-34,12
Calcutta Treble Place Minor|-34-1456-16-1256-16-34,16
Golden Jubilee Treble Place Minor|-34-1456-36-1236-36-34,12
Xiphias Treble Place Minor|-34-1456-36-1236-36-36,12
Nanga Parvat Treble Place Minor|-34-1456-36-1256-36-34,12
Nanda Devi Treble Place Minor|-34-1456-36-1456-36-36,16
Xavier Treble Place Minor|-34-16-1236-1236-1236-36,12
Fettes Treble Place Minor|-34-16-1236-1456-1236-36,12
Benedict XVI Treble Place Minor|-34-16-1236-3456-1236-34,12
Regina Treble Place Minor|-34-16-1236-3456-1236-36,12
OUS Treble Place Minor|-34-16-16-1236-36-36,12
Puckoon Treble Place Minor|-34-16-16-1236-36-36,16
Abbots Ann Treble Place Minor|-34-16-16-1256-36-34,12
Monxton Treble Place Minor|-34-16-16-1256-36-34,16
Warbleton Treble Place Minor|-34-16-16-1456-16-36,12
Westham Treble Place Minor|-34-16-16-1456-16-36,16
Beehive Treble Place Minor|-34-16-16-1456-36-34,16
Peasmarsh Treble Place Minor|-34-16-16-3456-36-36,12
Ticehurst Treble Place Minor|-34-16-16-3456-36-36,16
Littlebourne Treble Place Minor|-34-16-36-1236-16-36,12
Eleventh Night Treble Place Minor|-34-16-36-1236-16-36,16
Epiphany Treble Place Minor|-34-16-36-1236-36-36,12
Iden Treble Place Minor|-34-16-36-1256-16-34,12
Northiam Treble Place Minor|-34-16-36-1256-16-34,16
Sol Treble Place Minor|-34-16-36-1256-36-36,12
Charing Treble Place Minor|-34-16-36-1456-16-36,16
East Hoathly Treble Place Minor|-34-16-36-3456-16-36,12
1066 Treble Place Minor|-34-16-36-3456-16-36,16
Geraldine Treble Place Minor|-34-16-36-3456-36-34,12
Zoe Treble Place Minor|-34-16-36-3456-36-36,12
Philip Treble Place Minor|-34-16-36.12.3456.12.36-34,12
Eastern Shore Treble Place Minor|-36-14-1236-3456-1236-34,12
Willingdon Treble Place Minor|-36-14-16-1236-16-36,12
Unattached Members Treble Place Minor|-36-14-16-1236-16-36,16
Canterbury Treble Place Minor|-36-14-16-1236-36-34,12
Durovernum Treble Place Minor|-36-14-16-1236-36-34,16
Immaculate Conception Treble Place Minor|-36-14-16-1256-16-36,16
Towcester Treble Place Minor|-36-14-16-1456-36-36,12
Chiddingly Treble Place Minor|-36-14-16-3456-16-36,12
Dallington Treble Place Minor|-36-14-16-3456-16-36,16
Gaudete Treble Place Minor|-36-14-16.34.1256.34.16-36,16
Emil Treble Place Minor|-36-14-36-1236-16-34,12
Magdalen Treble Place Minor|-36-14-36-1256-36-36,12
Metton Treble Place Minor|-36-14-36-1256-36-36,16
Hatford Treble Place Minor|-36-14-36-1456-16-34,12
Sepulchre Treble Place Minor|-36-14-36-1456-36-36,16
Colegate Treble Place Minor|-36-14-36-3456-36-34,12
Essex Girl Treble Place Minor|-36-14-36-3456-36-34,16
Man of Kent Treble Place Minor|-36-14-36.12.3456.12.36-34,12
Berkshire Boy Treble Place Minor|-36-14-36.12.3456.12.36-34,16
St Michael Treble Place Minor|-36-1456-1236-1236-1236-36,12
Low Sunday Treble Place Minor|-36-1456-1236-1256-1236-36,12
Regina Caeli Treble Place Minor|-36-1456-1236-1256-1236-36,16
Tom Treble Place Minor|-36-1456-1236-3456-1236-36,12
Fiona Treble Place Minor|-36-1456-16-1256-36-34,12
Trivor Treble Place Minor|-36-1456-16-1256-36-34,16
Chris Treble Place Minor|-36-1456-16-3456-36-36,12
All Angels Treble Place Minor|-36-1456-36-1236-36-36,12
Jacky Treble Place Minor|-36-1456-36-3456-36-36,12
Barlow Treble Place Minor|-36-1456-36.12.3456.12.36-36,12
Adderbury Treble Place Minor|-36-16-16-1236-16-36,12
New Year's Eve Treble Place Minor|-36-16-16-1236-16-36,16
Bernadette Treble Place Minor|-36-16-16-1256-16-34,12
Margaret Treble Place Minor|-36-16-16-1256-16-34,16
Duke of Edinburgh Treble Place Minor|-36-16-16-1256-36-36,16
Horbury Treble Place Minor|-36-16-16-1456-16-36,12
Bodiam Treble Place Minor|-36-16-16-3456-16-36,12
Brede Treble Place Minor|-36-16-16-3456-16-36,16
Sturry Treble Place Minor|-36-16-16-3456-36-34,16
Sarah Treble Place Minor|-36-16-16.34.1256.34.16-34,12
Joanna Treble Place Minor|-36-16-16.34.1256.34.16-34,16
Golden Wedding Treble Place Minor|-36-16-36-1236-36-34,12
Queen Elizabeth II Treble Place Minor|-36-16-36-1236-36-34,16
Britannia Treble Place Minor|-36-16-36-1256-16-34,12
Whisky Treble Place Minor|-36-16-36-1456-36-34,12
Felix Treble Place Minor|-36-16-36-1456-36-34,16
Ruby Treble Place Minor|-36-16-36-3456-16-34,16
Gasherbrum IV Treble Place Minor|-56-14-1236-3456-1236-34,16
Moss Treble Place Minor|-56-14-1236-3456-1236-36,12
Crystal Wedding Treble Place Minor|-56-14-1236-3456-1236-36,16
Jannu Treble Place Minor|-56-14-16-1456-16-34,12
Kangbachen Treble Place Minor|-56-14-16-1456-16-34,16
Gasherbrum I Treble Place Minor|-56-14-36-1236-36-36,12
Fabian Treble Place Minor|-56-14-36-1236-36-36,16
Everest Treble Place Minor|-56-14-36-3456-36-34,16
Remembrance Sunday Treble Place Minor|-56-14-36-3456-36-36,12
Gasherbrum II Treble Place Minor|-56-14-36.12.3456.12.36-34,16
Annapurna Treble Place Minor|-56-1456-1236-3456-1236-34,16
Rachel Treble Place Minor|-56-1456-1236-3456-1236-36,12
Evelyn Treble Place Minor|-56-1456-16-1456-36-36,12
90th Birthday Treble Place Minor|-56-1456-16-1456-36-36,16
Rakaposhi Treble Place Minor|-56-1456-36-1456-16-34,12
Prince William Treble Place Minor|-56-1456-36-1456-16-34,16
K2 Treble Place Minor|-56-1456-36-3456-36-34,16
Broad Peak Treble Place Minor|-56-1456-36.12.3456.12.36-34,16
Mount Erebus Treble Place Minor|-56-16-1236-1256-1236-36,12
Mount Terror Treble Place Minor|-56-16-1236-1256-1236-36,16
New Century Treble Place Minor|-56-16-1236-3456-1236-34,16
Corpus Christi Treble Place Minor|-56-16-16-1456-36-34,16
John Paul II Treble Place Minor|-56-16-36-1256-16-34,12
Silver Jubilee Treble Place Minor|-56-16-36-1256-16-34,16
Aurora Treble Place Minor|-56-16-36-3456-36-34,16
Thomas William's Birthday Treble Place Minor|34-34.16-1236-1236-1236-36,16
Dunkeld Treble Place Minor|34-34.16-1236-1256-1236-34,12
Andrew Treble Place Minor|34-34.16-16-1236-36-34,12
Paul Treble Place Minor|34-34.16-16-1236-36-34,16
Claudio Treble Place Minor|34-34.16-16-1256-16-34,12
Ashburnham Treble Place Minor|34-34.16-16-3456-16-34,12
Beckley Treble Place Minor|34-34.16-16-3456-16-34,16
Gianluca Treble Place Minor|34-34.16-16.34.1256.34.16-34,12
Kurt Treble Place Minor|34-34.16-36-1236-36-36,12
Stanley Treble Place Minor|34-34.16-36-1236-36-36,16
Frant Treble Place Minor|34-34.16-36-1256-36-34,12
Hellingly Treble Place Minor|34-34.16-36-1256-36-34,16
Ridge Treble Place Minor|34-34.16-36-1456-16-36,16
Thomas Dixon Treble Place Minor|34-34.16-36-3456-36-36,12
Eiger Treble Place Minor|34-34.16-36-3456-36-36,16
Monch Treble Place Minor|34-34.16-36.12.3456.12.36-36,12
Jungfrau Treble Place Minor|34-34.16-36.12.3456.12.36-36,16
Gyachung Kang Treble Place Minor|34-36.14-1236-1256-1236-36,12
Rome Treble Place Minor|34-36.14-1236-3456-1236-34,12
Assisi Treble Place Minor|34-36.14-1236-3456-1236-34,16
Hallowe'en Treble Place Minor|34-36.14-1236-3456-1236-36,16
Minier Merritt Treble Place Minor|34-36.14-16-1456-36-36,16
Mini Merritt Treble Place Minor|34-36.14-36-1236-16-34,12
Brincken Treble Place Minor|34-56.14-1236-1456-1236-36,12
Gebesee Treble Place Minor|34-56.14-1236-1456-1236-36,16
St Margaret of Scotland Treble Place Minor|34-56.14-16-1256-16-34,12
St Cecelia Treble Place Minor|34-56.14-16-1256-16-34,16
Istanbul Treble Place Minor|36-34.16-16-1236-16-34,12
Giant Sequoia Treble Place Minor|36-34.16-16-1236-16-36,12
Mont Blanc Treble Place Minor|36-36.14-1236-1236-1236-34,12
Monte Rosa Treble Place Minor|36-36.14-1236-1236-1236-36,12
Langton by Partney Treble Place Minor|36-36.14-36-1236-36-36,12
Wetterhorn Treble Place Minor|36-56.14-36-3456-36-34,12
Lauberhorn Treble Place Minor|36-56.14-36-3456-36-36,12
University College Treble Place Minor|56-34.16-36-3456-36-34,12
Open University Treble Place Minor|56-34.16-36-3456-36-36,12
Valpariso Treble Place Minor|56-36.14-16-1236-36-34,12
Xena Treble Place Minor|56-36.14-16-1236-36-36,12
Ascension Treble Place Minor|56-56.14-1236-1236-1236-34,12
Yuletide Treble Place Minor|56-56.14-1236-1456-1236-36,12
